Source,Target,Type,Weight,estimate,padj_01
142,176,Undirected,0.7517103785040385,0.7517103785040385,0.007634086980142699
142,172,Undirected,0.8428267880196796,0.8428267880196796,0.0011230729173028976
142,170,Undirected,0.8018244037376412,0.8018244037376412,0.002993200004545107
142,167,Undirected,0.8337151470681156,0.8337151470681156,0.001427296187222467
143,170,Undirected,0.7443873683187767,0.7443873683187767,0.008600891780853711
143,167,Undirected,0.8979172630345245,0.8979172630345245,1.7497744539854537e-4
144,176,Undirected,0.7723018946307308,0.7723018946307308,0.005340715851549283
144,167,Undirected,0.7862591577867079,0.7862591577867079,0.004106068822557646
145,171,Undirected,0.7727272727272727,-0.7727272727272727,0.005299487178643858
146,172,Undirected,0.8109360446892052,-0.8109360446892052,0.0024561384098634397
147,168,Undirected,0.7475755343782238,-0.7475755343782238,0.008169625019664957
148,168,Undirected,0.8,-0.8,0.003110428310385851
149,169,Undirected,0.8363636363636363,0.8363636363636363,0.0013331850799508619
149,172,Undirected,0.7727272727272727,0.7727272727272727,0.005299487178643858
149,170,Undirected,0.8090909090909091,0.8090909090909091,0.002558580199713915
149,171,Undirected,0.7636363636363637,0.7636363636363637,0.006233059747904751
150,172,Undirected,0.8,0.8,0.003110428310385851
150,173,Undirected,0.7818181818181817,0.7818181818181817,0.004473162252783056
151,169,Undirected,0.7454545454545454,0.7454545454545454,0.008454728885061592
151,172,Undirected,0.7909090909090909,0.7909090909090909,0.003746082953397416
151,170,Undirected,0.8545454545454546,0.8545454545454546,8.066741521648989e-4
151,171,Undirected,0.7545454545454546,0.7545454545454546,0.007282041008429129
152,182,Undirected,0.7746829608553244,0.7746829608553244,0.005112945458591254
152,197,Undirected,0.7746829608553244,0.7746829608553244,0.005112945458591254
153,172,Undirected,0.7562661989798206,-0.7562661989798206,0.007074250310379069
153,173,Undirected,0.9111640951564104,-0.9111640951564104,9.547418604543409e-5
154,176,Undirected,0.8,0.8,0.003110428310385851
154,172,Undirected,0.8727272727272727,0.8727272727272727,4.546150514096433e-4
154,170,Undirected,0.8272727272727273,0.8272727272727273,0.001676973896452378
154,173,Undirected,0.7545454545454546,0.7545454545454546,0.007282041008429129
154,167,Undirected,0.8454545454545456,0.8454545454545456,0.001045182145858685
155,176,Undirected,0.8079610032674739,0.8079610032674739,0.002622862221980278
155,169,Undirected,0.9070973226867959,0.9070973226867959,1.1607727018567768e-4
155,172,Undirected,0.7980473713255417,0.7980473713255417,0.0032396359890398906
155,170,Undirected,0.8674427949190671,0.8674427949190671,5.416228626821755e-4
