order	day	time	date_ast	temp	lux	site
77	01/21/21	06:52:30 PM	01/21/21 06:52:30 PM	26.879	0	Yawzi
78	01/21/21	06:57:30 PM	01/21/21 06:57:30 PM	26.781	0	Yawzi
79	01/21/21	07:02:30 PM	01/21/21 07:02:30 PM	26.781	0	Yawzi
80	01/21/21	07:07:30 PM	01/21/21 07:07:30 PM	26.879	0	Yawzi
81	01/21/21	07:12:30 PM	01/21/21 07:12:30 PM	26.781	0	Yawzi
82	01/21/21	07:17:30 PM	01/21/21 07:17:30 PM	26.781	0	Yawzi
83	01/21/21	07:22:30 PM	01/21/21 07:22:30 PM	26.781	0	Yawzi
84	01/21/21	07:27:30 PM	01/21/21 07:27:30 PM	26.781	0	Yawzi
85	01/21/21	07:32:30 PM	01/21/21 07:32:30 PM	26.879	0	Yawzi
86	01/21/21	07:37:30 PM	01/21/21 07:37:30 PM	26.781	0	Yawzi
87	01/21/21	07:42:30 PM	01/21/21 07:42:30 PM	26.781	0	Yawzi
88	01/21/21	07:47:30 PM	01/21/21 07:47:30 PM	26.781	0	Yawzi
89	01/21/21	07:52:30 PM	01/21/21 07:52:30 PM	26.781	0	Yawzi
90	01/21/21	07:57:30 PM	01/21/21 07:57:30 PM	26.781	0	Yawzi
91	01/21/21	08:02:30 PM	01/21/21 08:02:30 PM	26.781	0	Yawzi
92	01/21/21	08:07:30 PM	01/21/21 08:07:30 PM	26.781	0	Yawzi
93	01/21/21	08:12:30 PM	01/21/21 08:12:30 PM	26.781	0	Yawzi
94	01/21/21	08:17:30 PM	01/21/21 08:17:30 PM	26.781	0	Yawzi
95	01/21/21	08:22:30 PM	01/21/21 08:22:30 PM	26.781	0	Yawzi
96	01/21/21	08:27:30 PM	01/21/21 08:27:30 PM	26.781	0	Yawzi
97	01/21/21	08:32:30 PM	01/21/21 08:32:30 PM	26.879	0	Yawzi
98	01/21/21	08:37:30 PM	01/21/21 08:37:30 PM	26.781	0	Yawzi
99	01/21/21	08:42:30 PM	01/21/21 08:42:30 PM	26.781	0	Yawzi
100	01/21/21	08:47:30 PM	01/21/21 08:47:30 PM	26.879	0	Yawzi
101	01/21/21	08:52:30 PM	01/21/21 08:52:30 PM	26.879	0	Yawzi
102	01/21/21	08:57:30 PM	01/21/21 08:57:30 PM	26.879	0	Yawzi
103	01/21/21	09:02:30 PM	01/21/21 09:02:30 PM	26.879	0	Yawzi
104	01/21/21	09:07:30 PM	01/21/21 09:07:30 PM	26.879	0	Yawzi
105	01/21/21	09:12:30 PM	01/21/21 09:12:30 PM	26.879	0	Yawzi
106	01/21/21	09:17:30 PM	01/21/21 09:17:30 PM	26.879	0	Yawzi
107	01/21/21	09:22:30 PM	01/21/21 09:22:30 PM	26.879	0	Yawzi
108	01/21/21	09:27:30 PM	01/21/21 09:27:30 PM	26.879	0	Yawzi
109	01/21/21	09:32:30 PM	01/21/21 09:32:30 PM	26.879	0	Yawzi
110	01/21/21	09:37:30 PM	01/21/21 09:37:30 PM	26.879	0	Yawzi
111	01/21/21	09:42:30 PM	01/21/21 09:42:30 PM	26.879	0	Yawzi
112	01/21/21	09:47:30 PM	01/21/21 09:47:30 PM	26.879	0	Yawzi
113	01/21/21	09:52:30 PM	01/21/21 09:52:30 PM	26.879	0	Yawzi
114	01/21/21	09:57:30 PM	01/21/21 09:57:30 PM	26.879	0	Yawzi
115	01/21/21	10:02:30 PM	01/21/21 10:02:30 PM	26.879	0	Yawzi
116	01/21/21	10:07:30 PM	01/21/21 10:07:30 PM	26.879	0	Yawzi
117	01/21/21	10:12:30 PM	01/21/21 10:12:30 PM	26.879	0	Yawzi
118	01/21/21	10:17:30 PM	01/21/21 10:17:30 PM	26.879	0	Yawzi
119	01/21/21	10:22:30 PM	01/21/21 10:22:30 PM	26.879	0	Yawzi
120	01/21/21	10:27:30 PM	01/21/21 10:27:30 PM	26.879	0	Yawzi
121	01/21/21	10:32:30 PM	01/21/21 10:32:30 PM	26.879	0	Yawzi
122	01/21/21	10:37:30 PM	01/21/21 10:37:30 PM	26.879	0	Yawzi
123	01/21/21	10:42:30 PM	01/21/21 10:42:30 PM	26.879	0	Yawzi
124	01/21/21	10:47:30 PM	01/21/21 10:47:30 PM	26.879	0	Yawzi
125	01/21/21	10:52:30 PM	01/21/21 10:52:30 PM	26.879	0	Yawzi
126	01/21/21	10:57:30 PM	01/21/21 10:57:30 PM	26.879	0	Yawzi
127	01/21/21	11:02:30 PM	01/21/21 11:02:30 PM	26.879	0	Yawzi
128	01/21/21	11:07:30 PM	01/21/21 11:07:30 PM	26.879	0	Yawzi
129	01/21/21	11:12:30 PM	01/21/21 11:12:30 PM	26.879	0	Yawzi
130	01/21/21	11:17:30 PM	01/21/21 11:17:30 PM	26.879	0	Yawzi
131	01/21/21	11:22:30 PM	01/21/21 11:22:30 PM	26.879	0	Yawzi
132	01/21/21	11:27:30 PM	01/21/21 11:27:30 PM	26.879	0	Yawzi
133	01/21/21	11:32:30 PM	01/21/21 11:32:30 PM	26.879	0	Yawzi
134	01/21/21	11:37:30 PM	01/21/21 11:37:30 PM	26.879	0	Yawzi
135	01/21/21	11:42:30 PM	01/21/21 11:42:30 PM	26.879	0	Yawzi
136	01/21/21	11:47:30 PM	01/21/21 11:47:30 PM	26.879	0	Yawzi
137	01/21/21	11:52:30 PM	01/21/21 11:52:30 PM	26.879	0	Yawzi
138	01/21/21	11:57:30 PM	01/21/21 11:57:30 PM	26.879	0	Yawzi
139	01/22/21	12:02:30 AM	01/22/21 12:02:30 AM	26.879	0	Yawzi
140	01/22/21	12:07:30 AM	01/22/21 12:07:30 AM	26.879	0	Yawzi
141	01/22/21	12:12:30 AM	01/22/21 12:12:30 AM	26.879	0	Yawzi
142	01/22/21	12:17:30 AM	01/22/21 12:17:30 AM	26.879	0	Yawzi
143	01/22/21	12:22:30 AM	01/22/21 12:22:30 AM	26.879	0	Yawzi
144	01/22/21	12:27:30 AM	01/22/21 12:27:30 AM	26.879	0	Yawzi
145	01/22/21	12:32:30 AM	01/22/21 12:32:30 AM	26.879	0	Yawzi
146	01/22/21	12:37:30 AM	01/22/21 12:37:30 AM	26.879	0	Yawzi
147	01/22/21	12:42:30 AM	01/22/21 12:42:30 AM	26.879	0	Yawzi
148	01/22/21	12:47:30 AM	01/22/21 12:47:30 AM	26.879	0	Yawzi
149	01/22/21	12:52:30 AM	01/22/21 12:52:30 AM	26.879	0	Yawzi
150	01/22/21	12:57:30 AM	01/22/21 12:57:30 AM	26.879	0	Yawzi
151	01/22/21	01:02:30 AM	01/22/21 01:02:30 AM	26.879	0	Yawzi
152	01/22/21	01:07:30 AM	01/22/21 01:07:30 AM	26.879	0	Yawzi
153	01/22/21	01:12:30 AM	01/22/21 01:12:30 AM	26.879	0	Yawzi
154	01/22/21	01:17:30 AM	01/22/21 01:17:30 AM	26.879	0	Yawzi
155	01/22/21	01:22:30 AM	01/22/21 01:22:30 AM	26.879	0	Yawzi
156	01/22/21	01:27:30 AM	01/22/21 01:27:30 AM	26.879	0	Yawzi
157	01/22/21	01:32:30 AM	01/22/21 01:32:30 AM	26.879	0	Yawzi
158	01/22/21	01:37:30 AM	01/22/21 01:37:30 AM	26.879	0	Yawzi
159	01/22/21	01:42:30 AM	01/22/21 01:42:30 AM	26.879	0	Yawzi
160	01/22/21	01:47:30 AM	01/22/21 01:47:30 AM	26.879	0	Yawzi
161	01/22/21	01:52:30 AM	01/22/21 01:52:30 AM	26.879	0	Yawzi
162	01/22/21	01:57:30 AM	01/22/21 01:57:30 AM	26.879	0	Yawzi
163	01/22/21	02:02:30 AM	01/22/21 02:02:30 AM	26.879	0	Yawzi
164	01/22/21	02:07:30 AM	01/22/21 02:07:30 AM	26.879	0	Yawzi
165	01/22/21	02:12:30 AM	01/22/21 02:12:30 AM	26.879	0	Yawzi
166	01/22/21	02:17:30 AM	01/22/21 02:17:30 AM	26.879	0	Yawzi
167	01/22/21	02:22:30 AM	01/22/21 02:22:30 AM	26.879	0	Yawzi
168	01/22/21	02:27:30 AM	01/22/21 02:27:30 AM	26.879	0	Yawzi
169	01/22/21	02:32:30 AM	01/22/21 02:32:30 AM	26.879	0	Yawzi
170	01/22/21	02:37:30 AM	01/22/21 02:37:30 AM	26.879	0	Yawzi
171	01/22/21	02:42:30 AM	01/22/21 02:42:30 AM	26.879	0	Yawzi
172	01/22/21	02:47:30 AM	01/22/21 02:47:30 AM	26.781	0	Yawzi
173	01/22/21	02:52:30 AM	01/22/21 02:52:30 AM	26.879	0	Yawzi
174	01/22/21	02:57:30 AM	01/22/21 02:57:30 AM	26.879	0	Yawzi
175	01/22/21	03:02:30 AM	01/22/21 03:02:30 AM	26.781	0	Yawzi
176	01/22/21	03:07:30 AM	01/22/21 03:07:30 AM	26.781	0	Yawzi
177	01/22/21	03:12:30 AM	01/22/21 03:12:30 AM	26.879	0	Yawzi
178	01/22/21	03:17:30 AM	01/22/21 03:17:30 AM	26.879	0	Yawzi
179	01/22/21	03:22:30 AM	01/22/21 03:22:30 AM	26.781	0	Yawzi
180	01/22/21	03:27:30 AM	01/22/21 03:27:30 AM	26.781	0	Yawzi
181	01/22/21	03:32:30 AM	01/22/21 03:32:30 AM	26.781	0	Yawzi
182	01/22/21	03:37:30 AM	01/22/21 03:37:30 AM	26.781	0	Yawzi
183	01/22/21	03:42:30 AM	01/22/21 03:42:30 AM	26.781	0	Yawzi
184	01/22/21	03:47:30 AM	01/22/21 03:47:30 AM	26.781	0	Yawzi
185	01/22/21	03:52:30 AM	01/22/21 03:52:30 AM	26.781	0	Yawzi
186	01/22/21	03:57:30 AM	01/22/21 03:57:30 AM	26.781	0	Yawzi
187	01/22/21	04:02:30 AM	01/22/21 04:02:30 AM	26.781	0	Yawzi
188	01/22/21	04:07:30 AM	01/22/21 04:07:30 AM	26.781	0	Yawzi
189	01/22/21	04:12:30 AM	01/22/21 04:12:30 AM	26.781	0	Yawzi
190	01/22/21	04:17:30 AM	01/22/21 04:17:30 AM	26.781	0	Yawzi
191	01/22/21	04:22:30 AM	01/22/21 04:22:30 AM	26.683	0	Yawzi
192	01/22/21	04:27:30 AM	01/22/21 04:27:30 AM	26.781	0	Yawzi
193	01/22/21	04:32:30 AM	01/22/21 04:32:30 AM	26.683	0	Yawzi
194	01/22/21	04:37:30 AM	01/22/21 04:37:30 AM	26.683	0	Yawzi
195	01/22/21	04:42:30 AM	01/22/21 04:42:30 AM	26.683	0	Yawzi
196	01/22/21	04:47:30 AM	01/22/21 04:47:30 AM	26.683	0	Yawzi
197	01/22/21	04:52:30 AM	01/22/21 04:52:30 AM	26.683	0	Yawzi
198	01/22/21	04:57:30 AM	01/22/21 04:57:30 AM	26.683	0	Yawzi
199	01/22/21	05:02:30 AM	01/22/21 05:02:30 AM	26.683	0	Yawzi
200	01/22/21	05:07:30 AM	01/22/21 05:07:30 AM	26.683	0	Yawzi
201	01/22/21	05:12:30 AM	01/22/21 05:12:30 AM	26.683	0	Yawzi
202	01/22/21	05:17:30 AM	01/22/21 05:17:30 AM	26.683	0	Yawzi
203	01/22/21	05:22:30 AM	01/22/21 05:22:30 AM	26.683	0	Yawzi
204	01/22/21	05:27:30 AM	01/22/21 05:27:30 AM	26.683	0	Yawzi
205	01/22/21	05:32:30 AM	01/22/21 05:32:30 AM	26.683	0	Yawzi
206	01/22/21	05:37:30 AM	01/22/21 05:37:30 AM	26.683	0	Yawzi
207	01/22/21	05:42:30 AM	01/22/21 05:42:30 AM	26.683	0	Yawzi
208	01/22/21	05:47:30 AM	01/22/21 05:47:30 AM	26.683	0	Yawzi
209	01/22/21	05:52:30 AM	01/22/21 05:52:30 AM	26.683	0	Yawzi
210	01/22/21	05:57:30 AM	01/22/21 05:57:30 AM	26.683	0	Yawzi
211	01/22/21	06:02:30 AM	01/22/21 06:02:30 AM	26.683	0	Yawzi
212	01/22/21	06:07:30 AM	01/22/21 06:07:30 AM	26.683	0	Yawzi
213	01/22/21	06:12:30 AM	01/22/21 06:12:30 AM	26.683	0	Yawzi
214	01/22/21	06:17:30 AM	01/22/21 06:17:30 AM	26.683	0	Yawzi
215	01/22/21	06:22:30 AM	01/22/21 06:22:30 AM	26.683	0	Yawzi
216	01/22/21	06:27:30 AM	01/22/21 06:27:30 AM	26.683	0	Yawzi
217	01/22/21	06:32:30 AM	01/22/21 06:32:30 AM	26.683	0	Yawzi
218	01/22/21	06:37:30 AM	01/22/21 06:37:30 AM	26.683	0	Yawzi
219	01/22/21	06:42:30 AM	01/22/21 06:42:30 AM	26.683	0	Yawzi
220	01/22/21	06:47:30 AM	01/22/21 06:47:30 AM	26.683	0	Yawzi
221	01/22/21	06:52:30 AM	01/22/21 06:52:30 AM	26.683	21.5	Yawzi
222	01/22/21	06:57:30 AM	01/22/21 06:57:30 AM	26.683	53.8	Yawzi
223	01/22/21	07:02:30 AM	01/22/21 07:02:30 AM	26.683	86.1	Yawzi
224	01/22/21	07:07:30 AM	01/22/21 07:07:30 AM	26.683	118.4	Yawzi
225	01/22/21	07:12:30 AM	01/22/21 07:12:30 AM	26.683	258.3	Yawzi
226	01/22/21	07:17:30 AM	01/22/21 07:17:30 AM	26.683	279.9	Yawzi
227	01/22/21	07:22:30 AM	01/22/21 07:22:30 AM	26.683	301.4	Yawzi
228	01/22/21	07:27:30 AM	01/22/21 07:27:30 AM	26.683	419.8	Yawzi
229	01/22/21	07:32:30 AM	01/22/21 07:32:30 AM	26.683	473.6	Yawzi
230	01/22/21	07:37:30 AM	01/22/21 07:37:30 AM	26.683	441.3	Yawzi
231	01/22/21	07:42:30 AM	01/22/21 07:42:30 AM	26.683	645.8	Yawzi
232	01/22/21	07:47:30 AM	01/22/21 07:47:30 AM	26.683	731.9	Yawzi
233	01/22/21	07:52:30 AM	01/22/21 07:52:30 AM	26.683	958	Yawzi
234	01/22/21	07:57:30 AM	01/22/21 07:57:30 AM	26.683	1022.6	Yawzi
235	01/22/21	08:02:30 AM	01/22/21 08:02:30 AM	26.683	807.3	Yawzi
236	01/22/21	08:07:30 AM	01/22/21 08:07:30 AM	26.683	1463.9	Yawzi
237	01/22/21	08:12:30 AM	01/22/21 08:12:30 AM	26.781	1237.9	Yawzi
238	01/22/21	08:17:30 AM	01/22/21 08:17:30 AM	26.683	1722.2	Yawzi
239	01/22/21	08:22:30 AM	01/22/21 08:22:30 AM	26.683	1636.1	Yawzi
240	01/22/21	08:27:30 AM	01/22/21 08:27:30 AM	26.781	1808.3	Yawzi
241	01/22/21	08:32:30 AM	01/22/21 08:32:30 AM	26.781	2066.7	Yawzi
242	01/22/21	08:37:30 AM	01/22/21 08:37:30 AM	26.781	1894.5	Yawzi
243	01/22/21	08:42:30 AM	01/22/21 08:42:30 AM	26.781	2238.9	Yawzi
244	01/22/21	08:47:30 AM	01/22/21 08:47:30 AM	26.781	2238.9	Yawzi
245	01/22/21	08:52:30 AM	01/22/21 08:52:30 AM	26.781	2583.4	Yawzi
246	01/22/21	08:57:30 AM	01/22/21 08:57:30 AM	26.781	2497.2	Yawzi
247	01/22/21	09:02:30 AM	01/22/21 09:02:30 AM	26.781	2669.5	Yawzi
248	01/22/21	09:07:30 AM	01/22/21 09:07:30 AM	26.781	2927.8	Yawzi
249	01/22/21	09:12:30 AM	01/22/21 09:12:30 AM	26.781	2755.6	Yawzi
250	01/22/21	09:17:30 AM	01/22/21 09:17:30 AM	26.781	3100	Yawzi
251	01/22/21	09:22:30 AM	01/22/21 09:22:30 AM	26.781	3444.5	Yawzi
252	01/22/21	09:27:30 AM	01/22/21 09:27:30 AM	26.781	3272.2	Yawzi
253	01/22/21	09:32:30 AM	01/22/21 09:32:30 AM	26.879	3100	Yawzi
254	01/22/21	09:37:30 AM	01/22/21 09:37:30 AM	26.879	3616.7	Yawzi
255	01/22/21	09:42:30 AM	01/22/21 09:42:30 AM	26.879	3272.2	Yawzi
256	01/22/21	09:47:30 AM	01/22/21 09:47:30 AM	26.879	4133.4	Yawzi
257	01/22/21	09:52:30 AM	01/22/21 09:52:30 AM	26.879	4477.8	Yawzi
258	01/22/21	09:57:30 AM	01/22/21 09:57:30 AM	26.879	4650	Yawzi
259	01/22/21	10:02:30 AM	01/22/21 10:02:30 AM	26.879	4477.8	Yawzi
260	01/22/21	10:07:30 AM	01/22/21 10:07:30 AM	26.879	5338.9	Yawzi
261	01/22/21	10:12:30 AM	01/22/21 10:12:30 AM	26.879	4994.5	Yawzi
262	01/22/21	10:17:30 AM	01/22/21 10:17:30 AM	26.977	5166.7	Yawzi
263	01/22/21	10:22:30 AM	01/22/21 10:22:30 AM	26.977	5166.7	Yawzi
264	01/22/21	10:27:30 AM	01/22/21 10:27:30 AM	26.977	5166.7	Yawzi
265	01/22/21	10:32:30 AM	01/22/21 10:32:30 AM	26.879	1636.1	Yawzi
266	01/22/21	10:37:30 AM	01/22/21 10:37:30 AM	26.977	5166.7	Yawzi
267	01/22/21	10:42:30 AM	01/22/21 10:42:30 AM	26.977	6200	Yawzi
268	01/22/21	10:47:30 AM	01/22/21 10:47:30 AM	27.075	5511.1	Yawzi
269	01/22/21	10:52:30 AM	01/22/21 10:52:30 AM	27.075	5166.7	Yawzi
270	01/22/21	10:57:30 AM	01/22/21 10:57:30 AM	27.075	5511.1	Yawzi
271	01/22/21	11:02:30 AM	01/22/21 11:02:30 AM	27.075	5511.1	Yawzi
272	01/22/21	11:07:30 AM	01/22/21 11:07:30 AM	27.075	5511.1	Yawzi
273	01/22/21	11:12:30 AM	01/22/21 11:12:30 AM	27.075	5166.7	Yawzi
274	01/22/21	11:17:30 AM	01/22/21 11:17:30 AM	27.075	6200	Yawzi
275	01/22/21	11:22:30 AM	01/22/21 11:22:30 AM	27.075	5511.1	Yawzi
276	01/22/21	11:27:30 AM	01/22/21 11:27:30 AM	27.075	6200	Yawzi
277	01/22/21	11:32:30 AM	01/22/21 11:32:30 AM	27.173	6544.5	Yawzi
278	01/22/21	11:37:30 AM	01/22/21 11:37:30 AM	27.173	6200	Yawzi
279	01/22/21	11:42:30 AM	01/22/21 11:42:30 AM	27.173	6200	Yawzi
280	01/22/21	11:47:30 AM	01/22/21 11:47:30 AM	27.173	5511.1	Yawzi
281	01/22/21	11:52:30 AM	01/22/21 11:52:30 AM	27.173	5166.7	Yawzi
282	01/22/21	11:57:30 AM	01/22/21 11:57:30 AM	27.173	5166.7	Yawzi
283	01/22/21	12:02:30 PM	01/22/21 12:02:30 PM	27.173	8266.7	Yawzi
284	01/22/21	12:07:30 PM	01/22/21 12:07:30 PM	27.173	3616.7	Yawzi
285	01/22/21	12:12:30 PM	01/22/21 12:12:30 PM	27.173	6200	Yawzi
286	01/22/21	12:17:30 PM	01/22/21 12:17:30 PM	27.173	5511.1	Yawzi
287	01/22/21	12:22:30 PM	01/22/21 12:22:30 PM	27.173	6200	Yawzi
288	01/22/21	12:27:30 PM	01/22/21 12:27:30 PM	27.173	5166.7	Yawzi
289	01/22/21	12:32:30 PM	01/22/21 12:32:30 PM	27.173	5166.7	Yawzi
290	01/22/21	12:37:30 PM	01/22/21 12:37:30 PM	27.173	5166.7	Yawzi
291	01/22/21	12:42:30 PM	01/22/21 12:42:30 PM	27.173	5166.7	Yawzi
292	01/22/21	12:47:30 PM	01/22/21 12:47:30 PM	27.173	5511.1	Yawzi
293	01/22/21	12:52:30 PM	01/22/21 12:52:30 PM	27.173	5511.1	Yawzi
294	01/22/21	12:57:30 PM	01/22/21 12:57:30 PM	27.173	5166.7	Yawzi
295	01/22/21	01:02:30 PM	01/22/21 01:02:30 PM	27.173	4994.5	Yawzi
296	01/22/21	01:07:30 PM	01/22/21 01:07:30 PM	27.173	4822.3	Yawzi
297	01/22/21	01:12:30 PM	01/22/21 01:12:30 PM	27.173	5166.7	Yawzi
298	01/22/21	01:17:30 PM	01/22/21 01:17:30 PM	27.173	5338.9	Yawzi
299	01/22/21	01:22:30 PM	01/22/21 01:22:30 PM	27.173	4822.3	Yawzi
300	01/22/21	01:27:30 PM	01/22/21 01:27:30 PM	27.173	4822.3	Yawzi
301	01/22/21	01:32:30 PM	01/22/21 01:32:30 PM	27.173	4305.6	Yawzi
302	01/22/21	01:37:30 PM	01/22/21 01:37:30 PM	27.173	4994.5	Yawzi
303	01/22/21	01:42:30 PM	01/22/21 01:42:30 PM	27.173	4133.4	Yawzi
304	01/22/21	01:47:30 PM	01/22/21 01:47:30 PM	27.173	3788.9	Yawzi
305	01/22/21	01:52:30 PM	01/22/21 01:52:30 PM	27.173	3788.9	Yawzi
306	01/22/21	01:57:30 PM	01/22/21 01:57:30 PM	27.173	3961.1	Yawzi
307	01/22/21	02:02:30 PM	01/22/21 02:02:30 PM	27.173	3444.5	Yawzi
308	01/22/21	02:07:30 PM	01/22/21 02:07:30 PM	27.173	3444.5	Yawzi
309	01/22/21	02:12:30 PM	01/22/21 02:12:30 PM	27.173	3100	Yawzi
310	01/22/21	02:17:30 PM	01/22/21 02:17:30 PM	27.173	3444.5	Yawzi
311	01/22/21	02:22:30 PM	01/22/21 02:22:30 PM	27.173	3272.2	Yawzi
312	01/22/21	02:27:30 PM	01/22/21 02:27:30 PM	27.173	3100	Yawzi
313	01/22/21	02:32:30 PM	01/22/21 02:32:30 PM	27.173	3100	Yawzi
314	01/22/21	02:37:30 PM	01/22/21 02:37:30 PM	27.075	3100	Yawzi
315	01/22/21	02:42:30 PM	01/22/21 02:42:30 PM	27.075	2927.8	Yawzi
316	01/22/21	02:47:30 PM	01/22/21 02:47:30 PM	27.075	2927.8	Yawzi
317	01/22/21	02:52:30 PM	01/22/21 02:52:30 PM	27.075	2755.6	Yawzi
318	01/22/21	02:57:30 PM	01/22/21 02:57:30 PM	27.075	2583.4	Yawzi
319	01/22/21	03:02:30 PM	01/22/21 03:02:30 PM	27.075	2669.5	Yawzi
320	01/22/21	03:07:30 PM	01/22/21 03:07:30 PM	27.075	2583.4	Yawzi
321	01/22/21	03:12:30 PM	01/22/21 03:12:30 PM	27.075	2411.1	Yawzi
322	01/22/21	03:17:30 PM	01/22/21 03:17:30 PM	27.075	2411.1	Yawzi
323	01/22/21	03:22:30 PM	01/22/21 03:22:30 PM	27.075	2238.9	Yawzi
324	01/22/21	03:27:30 PM	01/22/21 03:27:30 PM	27.075	2325	Yawzi
325	01/22/21	03:32:30 PM	01/22/21 03:32:30 PM	27.075	2238.9	Yawzi
326	01/22/21	03:37:30 PM	01/22/21 03:37:30 PM	27.075	2238.9	Yawzi
327	01/22/21	03:42:30 PM	01/22/21 03:42:30 PM	27.075	2152.8	Yawzi
328	01/22/21	03:47:30 PM	01/22/21 03:47:30 PM	27.075	1894.5	Yawzi
329	01/22/21	03:52:30 PM	01/22/21 03:52:30 PM	27.075	1894.5	Yawzi
330	01/22/21	03:57:30 PM	01/22/21 03:57:30 PM	27.075	1722.2	Yawzi
331	01/22/21	04:02:30 PM	01/22/21 04:02:30 PM	27.075	1636.1	Yawzi
332	01/22/21	04:07:30 PM	01/22/21 04:07:30 PM	27.075	1550	Yawzi
333	01/22/21	04:12:30 PM	01/22/21 04:12:30 PM	26.977	1463.9	Yawzi
334	01/22/21	04:17:30 PM	01/22/21 04:17:30 PM	26.977	1377.8	Yawzi
335	01/22/21	04:22:30 PM	01/22/21 04:22:30 PM	26.977	1377.8	Yawzi
336	01/22/21	04:27:30 PM	01/22/21 04:27:30 PM	26.977	1205.6	Yawzi
337	01/22/21	04:32:30 PM	01/22/21 04:32:30 PM	26.977	1130.2	Yawzi
338	01/22/21	04:37:30 PM	01/22/21 04:37:30 PM	26.977	1054.9	Yawzi
339	01/22/21	04:42:30 PM	01/22/21 04:42:30 PM	26.977	925.7	Yawzi
340	01/22/21	04:47:30 PM	01/22/21 04:47:30 PM	26.977	818.1	Yawzi
341	01/22/21	04:52:30 PM	01/22/21 04:52:30 PM	26.977	796.5	Yawzi
342	01/22/21	04:57:30 PM	01/22/21 04:57:30 PM	26.977	731.9	Yawzi
343	01/22/21	05:02:30 PM	01/22/21 05:02:30 PM	26.879	678.1	Yawzi
344	01/22/21	05:07:30 PM	01/22/21 05:07:30 PM	26.977	592	Yawzi
345	01/22/21	05:12:30 PM	01/22/21 05:12:30 PM	26.977	624.3	Yawzi
346	01/22/21	05:17:30 PM	01/22/21 05:17:30 PM	26.879	570.5	Yawzi
347	01/22/21	05:22:30 PM	01/22/21 05:22:30 PM	26.879	538.2	Yawzi
348	01/22/21	05:27:30 PM	01/22/21 05:27:30 PM	26.879	462.9	Yawzi
349	01/22/21	05:32:30 PM	01/22/21 05:32:30 PM	26.879	419.8	Yawzi
350	01/22/21	05:37:30 PM	01/22/21 05:37:30 PM	26.879	355.2	Yawzi
351	01/22/21	05:42:30 PM	01/22/21 05:42:30 PM	26.879	312.2	Yawzi
352	01/22/21	05:47:30 PM	01/22/21 05:47:30 PM	26.879	247.6	Yawzi
353	01/22/21	05:52:30 PM	01/22/21 05:52:30 PM	26.879	183	Yawzi
354	01/22/21	05:57:30 PM	01/22/21 05:57:30 PM	26.879	129.2	Yawzi
355	01/22/21	06:02:30 PM	01/22/21 06:02:30 PM	26.879	75.3	Yawzi
356	01/22/21	06:07:30 PM	01/22/21 06:07:30 PM	26.879	32.3	Yawzi
357	01/22/21	06:12:30 PM	01/22/21 06:12:30 PM	26.879	10.8	Yawzi
358	01/22/21	06:17:30 PM	01/22/21 06:17:30 PM	26.977	0	Yawzi
359	01/22/21	06:22:30 PM	01/22/21 06:22:30 PM	26.977	0	Yawzi
360	01/22/21	06:27:30 PM	01/22/21 06:27:30 PM	26.977	0	Yawzi
361	01/22/21	06:32:30 PM	01/22/21 06:32:30 PM	26.977	0	Yawzi
362	01/22/21	06:37:30 PM	01/22/21 06:37:30 PM	26.977	0	Yawzi
363	01/22/21	06:42:30 PM	01/22/21 06:42:30 PM	26.977	0	Yawzi
364	01/22/21	06:47:30 PM	01/22/21 06:47:30 PM	26.977	0	Yawzi
365	01/22/21	06:52:30 PM	01/22/21 06:52:30 PM	26.977	0	Yawzi
366	01/22/21	06:57:30 PM	01/22/21 06:57:30 PM	26.977	0	Yawzi
367	01/22/21	07:02:30 PM	01/22/21 07:02:30 PM	26.977	0	Yawzi
368	01/22/21	07:07:30 PM	01/22/21 07:07:30 PM	26.977	0	Yawzi
369	01/22/21	07:12:30 PM	01/22/21 07:12:30 PM	26.977	0	Yawzi
370	01/22/21	07:17:30 PM	01/22/21 07:17:30 PM	26.977	0	Yawzi
371	01/22/21	07:22:30 PM	01/22/21 07:22:30 PM	26.977	0	Yawzi
372	01/22/21	07:27:30 PM	01/22/21 07:27:30 PM	26.977	0	Yawzi
373	01/22/21	07:32:30 PM	01/22/21 07:32:30 PM	26.977	0	Yawzi
374	01/22/21	07:37:30 PM	01/22/21 07:37:30 PM	26.977	0	Yawzi
375	01/22/21	07:42:30 PM	01/22/21 07:42:30 PM	26.977	0	Yawzi
376	01/22/21	07:47:30 PM	01/22/21 07:47:30 PM	26.977	0	Yawzi
377	01/22/21	07:52:30 PM	01/22/21 07:52:30 PM	26.977	0	Yawzi
378	01/22/21	07:57:30 PM	01/22/21 07:57:30 PM	26.977	0	Yawzi
379	01/22/21	08:02:30 PM	01/22/21 08:02:30 PM	26.977	0	Yawzi
380	01/22/21	08:07:30 PM	01/22/21 08:07:30 PM	26.977	0	Yawzi
381	01/22/21	08:12:30 PM	01/22/21 08:12:30 PM	26.977	0	Yawzi
382	01/22/21	08:17:30 PM	01/22/21 08:17:30 PM	26.977	0	Yawzi
383	01/22/21	08:22:30 PM	01/22/21 08:22:30 PM	26.977	0	Yawzi
384	01/22/21	08:27:30 PM	01/22/21 08:27:30 PM	26.977	0	Yawzi
385	01/22/21	08:32:30 PM	01/22/21 08:32:30 PM	26.977	0	Yawzi
386	01/22/21	08:37:30 PM	01/22/21 08:37:30 PM	26.977	0	Yawzi
